AverageDiscountedReturn,AveragePolicySurr,PolicyRegParamNorm,StdEsReturn,AverageQ,MinReturn,AverageAction,QFunRegParamNorm,MinEsReturn,AverageQLoss,MaxReturn,StdReturn,AverageReturn,Iteration,AverageEsReturn,AverageAbsQ,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,Epoch,AverageY
126.046971439,-776.258,152.5,56.2982493029,734.039,867.034360485,0.782269,379.13,4.30095639797,3433.0,1047.61449694,45.7878456224,1016.68466527,2233,28.4911930297,736.367,348.804436466,734.921107621,22.2873447058,2233,733.96224156
119.042507381,-774.018,152.488,21.1817606169,731.826,68.1740552733,0.791273,379.215,4.41797423399,3388.03,1155.38020905,331.401009734,776.094286999,2234,18.3177649738,734.212,123.41022742,732.873890371,22.2421313968,2234,731.834418884
107.766824483,-775.875,152.5,18.7854897859,734.484,88.4920079379,0.790787,379.277,4.58505166846,3584.29,1653.52023845,393.776397154,428.18543842,2235,17.111693676,736.792,104.085093296,735.454641084,22.5964030394,2235,734.49274887
123.277116822,-773.374,152.53,32.8463799321,731.992,110.20520747,0.824214,379.403,5.05078966569,3208.69,1321.29396523,361.764443583,693.466832385,2236,25.5246600357,734.23,129.640792273,732.945303677,21.7633501855,2236,732.020664964
96.7711821315,-774.462,152.563,28.6619177435,731.775,46.2176288806,0.834225,379.421,4.1093241277,3573.52,634.396901554,122.611414416,197.434560221,2237,23.0520421904,734.04,144.072681001,732.663852459,22.8375474918,2237,731.770286684
121.712358939,-774.365,152.614,40.7014735106,732.421,150.387264726,0.853926,379.494,4.19090145243,3485.61,1399.38097405,332.149511129,482.907165106,2238,23.0503288697,734.655,190.919504879,733.389176305,22.2385754452,2238,732.435530059
101.062871434,-773.37,152.574,30.0871214416,730.501,37.7725065016,0.859472,379.593,4.61722158544,3502.76,669.585951648,150.631582562,215.466070039,2239,24.729643569,732.917,134.200148675,731.46205914,22.9565839733,2239,730.493080916
116.914484688,-775.13,152.584,22.4197288254,732.321,115.130091163,0.849786,379.643,2.48863984023,3355.96,1177.51115223,237.664354939,375.609307244,2240,18.4140393015,734.63,126.905570073,733.220684028,22.149068386,2240,732.30786547
140.320411731,-774.955,152.596,23.8128405564,733.234,314.589524262,0.846372,379.718,4.54253981554,3342.86,1302.86959794,301.429926427,799.365835115,2241,21.1808455882,735.516,95.896040553,734.253535953,22.0367389049,2241,733.288334258
116.169276929,-774.408,152.588,16.7463419889,730.652,101.474712844,0.830471,379.793,4.43753246546,3274.28,1138.06998441,350.501855589,813.085129031,2242,15.554314315,732.944,77.7492875344,731.607760201,22.0125647632,2242,730.599802042
84.8179555846,-776.06,152.596,21.4588374183,733.411,51.5571664818,0.803261,379.876,4.63265662579,3397.89,394.407415873,69.2208315349,162.456937118,2243,19.2579876459,735.732,95.5603327469,734.479677629,22.2059550799,2243,733.439545111
119.443954569,-775.706,152.649,25.6617542428,733.243,1024.25255754,0.822219,379.953,4.78665412846,3531.3,1298.03104856,79.9129180791,1157.77317298,2244,23.1700998439,735.537,94.8138507161,734.179401798,22.5097005439,2244,733.198166619
120.981320544,-773.158,152.673,35.4186342713,730.885,322.897107437,0.845543,380.056,4.62678238164,3285.09,1247.15198679,325.631108479,903.20245288,2245,23.0735745693,733.348,184.40034793,731.9627586,22.2011120214,2245,730.898793825
118.852158532,-774.257,152.71,25.8369764295,731.893,195.943266154,0.824978,380.1,4.56560490524,3563.2,1317.38843424,390.535432511,910.555749824,2246,19.2238221921,734.433,152.937122772,733.03655997,22.8244130833,2246,731.848239942
114.708087533,-776.142,152.736,22.6018005112,732.955,330.763168724,0.801724,380.214,4.30316050777,3446.1,1075.70462657,288.500578993,805.623090762,2247,20.4350423519,735.43,85.2856833455,734.146460976,22.8951961069,2247,733.021210349
115.295393158,-774.857,152.775,22.8027844408,732.417,80.1233717295,0.83282,380.318,4.78420233927,3461.99,1065.07465895,322.428821825,562.760801241,2248,22.8193089995,734.84,119.248523924,733.437949598,22.6557340432,2248,732.383991539
96.1811201071,-773.289,152.818,38.3515847736,731.52,96.5826306359,0.698481,380.335,4.48556991018,3389.65,999.309583302,324.098942629,781.968877614,2249,21.8313995116,733.873,219.393392531,732.610733545,22.587508793,2249,731.528004155
104.898157624,-772.384,152.833,35.9024539849,730.315,113.348807876,0.80172,380.399,4.79976007797,3451.59,1151.15396602,324.43507903,649.883537307,2250,25.8472575977,732.808,187.33608707,731.382108485,22.6709654145,2250,730.31117989
109.231475082,-771.721,152.819,19.625057211,729.807,84.6484143552,0.768101,380.501,5.06119312223,3412.88,1167.65349874,352.013097889,521.633024345,2251,18.7190034819,732.104,83.9422912803,730.752174283,22.6619385934,2251,729.787721073
97.3753720904,-770.974,152.894,17.6473047103,728.561,992.396913562,0.584625,380.562,4.9176919069,3615.23,994.262904696,0.567221834445,993.379494546,2252,15.4102976265,731.041,119.093438565,729.660974958,23.0756517307,2252,728.582111381
101.825167299,-771.479,152.935,28.4489930845,729.386,93.3075893868,0.746097,380.653,1.87497035377,3329.89,1107.94359215,271.891729601,776.415343139,2253,18.0828103623,731.609,166.572991411,730.258794595,22.1091996086,2253,729.320292999
105.762255955,-768.747,152.979,23.247685557,726.715,80.9928057681,0.756459,380.718,4.83411673052,3406.26,1119.69015365,271.234065125,483.35442414,2254,17.8013106802,729.156,123.463835027,727.82766814,22.7335570566,2254,726.793646173
110.262351316,-768.352,153.014,23.4101746234,727.841,105.598608357,0.800856,380.851,4.40921488265,3349.65,1296.3211199,361.990958814,643.03618416,2255,19.9456231742,730.11,101.245537159,728.732054031,22.1495298518,2255,727.785474298
108.386572062,-768.342,153.032,15.6619541386,726.098,186.357381543,0.817647,380.902,4.47331464174,3154.08,1187.44087623,328.478613226,578.837049366,2256,12.8302979978,728.329,80.9140989243,726.894660711,22.281743642,2256,726.063874579
111.523884337,-768.999,153.042,25.6178269973,726.513,197.623932302,0.832258,380.968,4.32627821664,3431.55,1479.97060606,365.436149713,743.861549362,2257,19.996054005,728.725,135.467440917,727.367049398,22.6190089275,2257,726.548280341
112.359395158,-767.001,153.096,29.7876304828,726.864,80.7327364851,0.823104,381.072,4.77277614303,3300.05,1226.58914819,351.690944674,483.898145419,2258,24.9363915025,729.04,135.394982594,727.675020196,22.1327771673,2258,726.832246318
105.69733856,-764.946,153.137,25.4744482261,723.395,93.3236442781,0.832445,381.152,4.86375353178,3506.01,1336.1506031,341.793555567,384.978612202,2259,20.7642125238,725.57,110.190869885,724.225275774,22.7076638284,2259,723.387852218
110.742248554,-763.629,153.109,24.891753254,721.041,263.332006401,0.813097,381.224,4.51898923996,3235.78,1203.12800842,303.498902738,841.435853339,2260,18.2769264166,723.447,119.322941237,721.957339453,22.3850332449,2260,721.045069866
116.424549912,-763.548,153.12,24.5089715204,721.49,96.1857210972,0.825807,381.317,4.6764768215,3473.71,1257.38560081,417.641789639,803.06752162,2261,24.0707755441,723.671,115.030582928,722.285894807,22.6496612738,2261,721.485873404
116.01373116,-762.211,153.18,14.8317989468,721.419,415.419738433,0.819767,381.385,4.46439351112,3522.78,1205.21439488,260.116962189,863.036500831,2262,15.9026058494,723.399,80.62943604,722.085727379,22.8414628049,2262,721.444968205
110.278747434,-763.358,153.23,20.2817278788,720.981,72.2086440282,0.828124,381.492,4.4092150019,3303.82,1238.35508077,355.774752904,513.27917923,2263,18.0861629096,722.958,107.35048903,721.653203855,22.168318934,2263,720.945212056
106.073394013,-765.147,153.277,28.0125210062,722.295,83.279000293,0.835367,381.542,4.74499785258,3497.88,1283.47568765,280.979642326,346.098301028,2264,24.4863312733,724.393,112.290947331,723.11291698,22.8801697146,2264,722.267601326
114.730165707,-766.327,153.282,18.7232789932,723.32,292.010870277,0.811313,381.634,4.25246397425,3271.06,1210.21731832,280.271423242,611.012700616,2265,16.421264367,725.268,119.249972413,724.1164732,22.2710976932,2265,723.380590356
112.322547479,-763.678,153.294,27.599325258,721.759,170.637745046,0.799844,381.739,4.16200566894,3571.98,1189.43207368,355.010484401,752.669517584,2266,21.0958873063,723.715,162.290059122,722.540603258,22.8261620779,2266,721.789858617
93.9370999639,-766.979,153.314,16.7111080353,724.588,65.2390582447,0.763985,381.815,4.28989952176,3403.44,853.18216105,168.509732564,293.083480635,2267,14.4501509775,726.793,86.3134860839,725.519650367,22.5856172601,2267,724.563038647
86.0300923001,-765.841,153.335,16.9603990428,723.508,54.2189441304,0.796515,381.934,4.02688391776,3169.73,1072.27787565,224.303066878,263.537461764,2268,15.693448839,725.763,89.3657322787,724.463460148,22.1719245219,2268,723.521816435
109.258485856,-767.956,153.359,18.8186838437,725.223,119.659176882,0.755664,382.0,4.13088672046,3349.67,1181.60547915,295.852003846,506.31638309,2269,16.7066082492,727.436,101.414215807,726.041036539,22.347524128,2269,725.160634539
108.508111975,-767.503,153.359,15.629863564,724.591,149.492631899,0.801744,382.114,3.97004580816,3086.92,1428.84907509,321.637179943,484.717565723,2270,14.6148278781,726.789,82.2324627624,725.432901452,21.6144266887,2270,724.59789739
92.2152426933,-767.574,153.388,24.0183482775,725.338,37.3276760777,0.821703,382.163,1.27724690288,3284.48,1362.24291345,377.368989508,347.959982049,2271,18.7273005371,727.403,114.298275901,726.126815838,22.0977197411,2271,725.362716269
116.640883318,-766.811,153.385,20.1906039234,725.036,89.8096530836,0.803809,382.231,4.73118784982,3255.77,1124.55852674,271.268268812,534.860288209,2272,19.0536494704,727.155,83.8178881346,725.842774934,21.7524142251,2272,725.024009325
103.975200821,-766.535,153.395,19.4550373605,722.707,107.201953574,0.808528,382.309,4.47616304083,3381.95,682.674268049,154.286107611,313.8954968,2273,15.7196880936,724.895,116.723538134,723.496074075,22.1719854276,2273,722.680725139
89.9081072044,-765.341,153.388,18.022747459,723.525,76.2123579261,0.792372,382.398,3.5487065353,3160.66,1270.90348289,254.71161529,307.809583982,2274,18.3845081275,725.561,68.415664187,724.354422215,21.4946549132,2274,723.534649019
87.4318551818,-766.766,153.416,23.2722446868,723.777,55.6285441966,0.801874,382.486,4.61544895489,3244.47,1166.6685452,241.64355975,280.775972377,2275,20.3811098603,725.939,113.261266071,724.541401644,21.8754086212,2275,723.732363142
107.452028148,-766.264,153.417,23.308254654,723.521,101.322141263,0.813131,382.576,4.41182955276,3230.24,1297.2328941,408.738564816,708.892840558,2276,18.3794662181,725.685,130.825213614,724.318771621,22.132637669,2276,723.604313965
99.0045564478,-765.978,153.425,23.7593509479,722.972,88.782842644,0.820381,382.646,4.42477012335,3241.33,1068.20574775,261.253463029,382.902904672,2277,18.8196815067,725.173,120.185854392,723.684143188,21.8876144711,2277,722.940246612
79.0712584317,-766.666,153.464,19.4935073487,723.908,63.0996386225,0.789375,382.75,4.41421952617,3569.75,801.757029864,169.670765656,209.843069362,2278,16.2507123114,725.988,98.8175828498,724.736958746,22.6031699789,2278,723.909963129
107.97325304,-765.354,153.488,21.0624210687,723.749,63.5472963155,0.830313,382.82,3.74611384913,3479.71,1164.27720938,267.88583195,440.655147527,2279,19.3695030656,725.905,86.5343861558,724.580887753,22.5672237893,2279,723.752434387
93.1130438911,-765.529,153.516,21.1869416315,720.719,61.0465917247,0.802251,382.942,3.83803107125,3319.16,1203.62994548,421.709018924,564.490239589,2280,15.811370045,722.881,121.311827719,721.596130834,22.1429373041,2280,720.764987173
99.114874878,-762.116,153.547,20.6199522217,720.46,68.0700326461,0.797787,382.978,4.11497064267,3180.98,1168.6377843,290.647024793,421.313474739,2281,17.8437749054,722.668,91.3587322446,721.348268715,21.8389321715,2281,720.407807755
116.363069695,-764.028,153.606,30.6991001266,721.379,153.142786664,0.813316,383.083,3.7776514186,3168.7,1295.84266639,402.601157669,702.535467772,2282,21.6058642555,723.557,143.911580589,722.29050372,21.5013462068,2282,721.417262447
95.0681049138,-765.889,153.636,27.7029232696,723.334,73.0395419509,0.809389,383.167,4.2996752648,3426.79,1129.15549601,311.370359429,411.364177522,2283,20.1168297331,725.448,182.907190256,724.136021314,22.1786674339,2283,723.274878898
112.265007753,-764.722,153.622,14.2985034596,722.834,7.27306999972,0.819717,383.227,3.76728135978,3166.08,754.336810485,205.420926867,330.189844675,2284,16.0889898472,724.964,72.0644986766,723.561006634,21.5820190625,2284,722.825114567
116.584583874,-763.689,153.68,22.9379480386,721.093,126.13966304,0.824819,383.304,4.04401782598,2975.23,1360.01096821,398.905999677,826.742090553,2285,17.9085562388,723.28,139.840161969,721.860308756,21.3014644635,2285,721.090410401
93.0932104799,-764.87,153.722,22.2326191626,722.925,69.2490275831,0.834105,383.367,4.47354080107,3256.67,1086.30363895,257.544910215,297.462075992,2286,16.9202828006,724.956,123.572926303,723.642615377,21.7158124635,2286,722.950588915
85.4854113219,-763.195,153.72,18.6916866874,720.877,81.6444446202,0.843481,383.476,4.11624215404,3186.51,975.147851188,191.624789213,196.945394839,2287,16.6717911619,723.021,94.4428393047,721.572152664,21.6339833022,2287,720.809824466
88.9287588175,-760.971,153.769,24.9736407815,719.941,67.7998162806,0.828924,383.533,3.91648104997,3226.23,1293.56186904,231.373743447,266.711755506,2288,22.6821007582,722.057,103.478554725,720.709839693,21.5731133481,2288,719.93702329
89.7598886547,-761.133,153.855,13.5230729055,718.726,60.8311169731,0.835279,383.602,4.39309450432,3178.23,1185.44082377,319.175578472,339.761438305,2289,13.4224361871,720.937,70.8323592697,719.564301755,21.5644668053,2289,718.747140375
100.516322402,-761.781,153.865,29.1642855653,720.031,83.3614521327,0.813264,383.708,4.06360703105,3266.78,1190.36463898,289.405559106,423.608004507,2290,23.699688089,722.237,149.705310685,720.87488233,21.6521119811,2290,720.061058162
112.860118448,-761.63,153.891,20.3428250905,719.328,77.7245602464,0.834187,383.816,4.43409091703,3331.53,1311.18485307,376.162312471,450.962190755,2291,21.6301962857,721.468,77.5477802695,720.152548352,21.9463475434,2291,719.255284848
123.728907183,-762.6,153.883,39.3578397571,719.161,348.003039063,0.83622,383.902,4.45196353522,3222.84,1393.47080597,347.935534885,961.748681695,2292,26.2531698444,721.219,197.304932238,719.915341522,21.7836248658,2292,719.182542081
109.563393515,-761.176,153.919,19.6416223833,719.242,81.6707057446,0.781592,384.03,4.15574634887,3024.38,1206.49939737,297.788000866,526.382639949,2293,18.4236402539,721.208,84.3089842559,719.920810287,21.2865668593,2293,719.235859125
103.382688075,-759.105,153.997,30.5901149919,718.872,85.6074455546,0.872094,384.122,4.20620792573,3295.14,1483.80822367,473.160175075,524.266592898,2294,21.5525988131,720.958,153.260604532,719.527338783,21.8265699977,2294,718.83960926
119.494535941,-759.307,154.002,22.2607974883,717.389,107.444380342,0.866312,384.179,4.15569090216,3402.91,1401.09273529,360.404155344,763.463145,2295,14.0499707423,719.408,153.46435977,718.123448416,21.9479599018,2295,717.367944418
119.667395261,-757.058,154.019,32.7742704067,715.803,98.4587785365,0.859469,384.283,4.20345060468,3176.95,1361.76289812,326.416771157,478.074556051,2296,19.0348189039,717.858,178.433912571,716.662081672,21.9154716791,2296,715.802300225
133.925786023,-758.836,154.05,15.1490792666,715.273,106.574781592,0.871951,384.4,4.17054989793,3147.89,1168.71562484,258.502194658,418.245997547,2297,15.4082584842,717.563,83.8229676157,716.33847397,22.1059918352,2297,715.29040813
114.134556798,-759.172,154.072,33.263601181,716.512,95.0608910379,0.835131,384.492,3.79937080713,3254.02,1328.31653716,316.816048279,524.711491123,2298,19.9420674572,718.713,173.339766956,717.352305356,21.8529095428,2298,716.47119984
90.6102267966,-759.907,154.089,41.9022388442,717.3,68.6749339667,0.766877,384.624,4.1527483293,3320.61,1259.50530042,284.684229207,333.656528561,2299,23.3795566703,719.44,187.839685403,718.055368837,21.9272062454,2299,717.306781021
125.861994126,-756.772,154.171,42.8489345117,715.866,325.935124436,0.869029,384.725,4.41586087864,3464.13,1594.12934309,365.212880768,1031.41035268,2300,25.2532353637,717.931,216.000434187,716.579576603,22.2016823723,2300,715.841411639
110.724476788,-754.27,154.151,21.7835560927,713.961,166.714126464,0.838612,384.794,3.91051054383,3433.51,1136.93082814,350.767028816,645.465481657,2301,20.6219913809,716.04,98.7933589395,714.742210495,22.2070757335,2301,714.00706024
120.525867242,-755.753,154.151,19.7679389398,712.551,342.461125093,0.840628,384.867,4.53317609519,3177.0,1354.24959005,367.767271208,793.654174408,2302,16.8719968744,714.779,94.8126919947,713.510467606,21.7410741203,2302,712.577780569
118.994577228,-754.662,154.162,24.2808767815,713.262,6.35165125475,0.842813,384.959,3.87955083982,3397.88,1344.78750472,414.09467533,689.374916393,2303,14.9413103704,715.389,124.077134659,713.980746024,22.1599510276,2303,713.189552646
107.361362509,-753.82,154.184,10.7000286057,710.58,132.268524187,0.81342,385.073,3.26640650232,3344.67,1237.43172628,413.244252254,780.709227096,2304,11.3714260325,712.795,65.7387810234,711.448234242,22.3992330727,2304,710.576670195
126.984690289,-751.592,154.243,25.4371906215,708.883,217.768343165,0.832188,385.172,4.14606054685,3278.13,1416.95950889,365.225476346,731.576845627,2305,16.4482292924,711.154,158.502493144,709.726280439,22.0151702658,2305,708.920568456
104.925271848,-751.981,154.226,20.1172184683,710.409,91.0631112525,0.826967,385.229,4.19950094654,3354.63,1008.86635232,205.649361915,261.219617574,2306,14.6668072774,712.607,133.517728105,711.206736809,22.0820596111,2306,710.314471862
116.865653767,-746.494,154.306,29.7058131801,705.234,119.514454707,0.859863,385.269,4.21356577444,3331.71,1642.99517726,435.189949884,525.984751377,2307,20.8218412016,707.622,150.974928113,706.183209114,22.223533289,2307,705.20122943
111.506636381,-743.78,154.319,31.3688394107,704.318,90.9467858255,0.872767,385.368,3.75813747158,3412.47,1295.98911272,295.588540016,421.399697553,2308,22.4515693158,706.905,124.804133334,705.381573038,22.1848669072,2308,704.312221752
114.645234461,-744.497,154.319,18.1014659446,703.489,129.240823036,0.828093,385.428,4.123162242,3076.74,1459.89577358,405.308666667,718.177859254,2309,15.3378433284,705.824,99.0052903377,704.60548474,21.4962051124,2309,703.523483288
110.362196508,-741.539,154.318,50.4289641423,700.983,115.205598186,0.84468,385.482,4.7520674374,3169.88,1374.52952412,264.26239202,285.420878349,2310,25.6502040245,703.375,319.562802922,701.913806869,21.5920268974,2310,700.928617524
95.6925050747,-741.002,154.292,13.9672098743,699.224,81.3825978523,0.78177,385.526,4.47575293891,3187.29,649.398289401,114.901449919,223.09171438,2311,14.7746827978,701.586,59.7163775792,700.130712195,21.8314373463,2311,699.227479501
138.936695736,-739.55,154.327,12.426359174,698.456,134.55500586,0.83825,385.667,4.44287047379,3428.76,1831.94365764,462.725990566,645.659421387,2312,14.8645861892,700.734,60.89658245,699.461384329,22.1921112551,2312,698.470790233
114.88656185,-739.868,154.343,23.3471463259,697.933,97.0761680696,0.836869,385.716,3.96735980296,3254.67,1842.08838159,349.12180015,428.13408627,2313,19.2391430354,700.482,133.835131458,698.920594181,21.8003090241,2313,697.938646303
133.67182613,-738.683,154.378,24.820783961,696.719,143.726651629,0.831426,385.827,4.07228153923,3084.89,1409.65761698,295.938451562,561.776867682,2314,18.8092642977,698.942,124.586877251,697.576725437,21.3738268853,2314,696.696100761
137.727871903,-739.808,154.408,13.8063466131,698.713,136.543249327,0.861371,385.907,4.59707735995,3123.71,1228.6081082,253.055801585,393.697963725,2315,14.9928469897,700.883,74.2330138725,699.524580651,21.3274643714,2315,698.684970426
87.8627509627,-737.136,154.414,15.3907761438,695.932,41.0779368988,0.82707,385.979,4.23318485106,3259.77,1113.81506555,185.300833641,224.932075131,2316,16.9482025605,698.126,67.1414274146,696.844242522,21.8448983967,2316,695.983816372
106.456944115,-737.786,154.449,12.537368097,696.405,117.172156347,0.830985,386.038,2.55498841902,3076.78,1327.50683705,376.49067227,567.100898142,2317,11.9927227451,698.483,64.0895508927,697.148005573,21.4939123895,2317,696.361149841
127.203148282,-738.28,154.453,17.5878814678,696.662,114.424502949,0.860658,386.142,3.8712258664,3012.92,1520.71867813,357.892500676,545.58164266,2318,12.6464470257,698.679,95.5960185174,697.401626053,21.4488784128,2318,696.618606233
100.138568708,-735.876,154.492,11.8710818886,694.907,53.0539609329,0.868784,386.191,3.8900043784,3143.04,1154.50129156,198.267938926,262.563894646,2319,11.5767716381,696.884,69.5239097553,695.592760113,21.8346735766,2319,694.903124907
105.59745362,-736.56,154.544,15.2893797623,695.154,47.3386575657,0.872523,386.268,4.40780086365,3010.14,826.016136851,169.141603742,254.711498494,2320,13.8423197633,697.229,67.4065497379,695.850380438,21.3844794805,2320,695.10524611
86.5973194046,-737.315,154.547,19.309424899,695.561,69.6938380947,0.835268,386.388,4.02666942962,3230.51,862.224639658,141.152746633,189.747884212,2321,12.9710471371,697.77,120.697010571,696.352585626,22.2698600802,2321,695.590390837
92.5571251217,-735.913,154.564,26.8932335321,694.139,66.9265063466,0.804843,386.435,3.83176883018,3176.35,1079.95639478,249.968760883,284.926481388,2322,18.7236986981,696.19,140.934721295,694.893104303,22.1902661557,2322,694.13651054
81.5958833897,-735.208,154.634,24.4523600891,693.841,92.1189321174,0.832071,386.486,4.04639077626,3165.87,457.547712567,73.3478596586,134.459779544,2323,17.2871341729,696.045,136.568012522,694.62820812,22.1126313189,2323,693.814969652
103.110596753,-733.05,154.685,21.0052007335,691.192,88.9437866314,0.802966,386.544,3.86532258327,3203.33,757.29276168,179.458256297,275.285736306,2324,16.8653789392,693.623,108.416982937,692.144383309,22.3632825209,2324,691.1990301
110.655001854,-734.417,154.719,9.57096074433,694.278,93.8234535613,0.811302,386.606,3.54623258247,3161.87,936.808720709,200.335877561,331.126885187,2325,12.1625388177,696.403,38.9799947946,695.08736473,22.2011300733,2325,694.304505332
109.347645287,-733.093,154.695,18.8767633192,691.933,79.2362366066,0.833123,386.631,4.33668409724,3052.88,746.220786601,158.151021539,289.157802139,2326,13.7980464359,694.109,116.626144046,692.776828359,21.915619595,2326,691.868233438
117.506825176,-733.12,154.725,18.4531720989,692.036,136.476287482,0.851964,386.706,3.70400342977,3081.14,743.858570952,132.01922085,296.721419589,2327,14.5386221407,694.281,111.63854815,692.953871177,22.0029432108,2327,692.013010435
118.899225456,-730.957,154.768,20.3633711692,689.57,70.2750891829,0.839672,386.779,4.55428704197,3158.62,1196.83188487,250.839820816,359.82054565,2328,17.085920455,691.858,95.3952217655,690.554099172,22.1772838548,2328,689.61032547
128.303563804,-729.585,154.807,17.5667995588,688.957,113.576628439,0.83814,386.871,3.32938254968,3102.86,1253.37791052,286.105194249,456.651525484,2329,13.1499328036,691.166,111.623399603,689.790733061,22.0393765193,2329,688.912095015
113.433922153,-728.775,154.86,14.9978674359,687.49,101.078732068,0.838705,386.989,4.04603463402,3121.07,1150.96486681,201.116402108,289.622996404,2330,11.2838603403,689.732,105.866164358,688.423056867,22.1044231632,2330,687.46258602
118.063649672,-728.869,154.844,16.1762161015,687.333,113.050117185,0.789074,387.033,4.07541200068,2963.52,1472.65655738,281.93691894,461.725890478,2331,14.0223607874,689.494,76.3904119854,688.116593718,21.7524855803,2331,687.29168223
94.189378376,-728.237,154.864,26.84200267,687.53,18.7355161836,0.719239,387.095,4.2620686662,3252.1,1076.13632805,344.632190298,419.110978321,2332,21.5495096815,689.586,107.645847836,688.252527455,22.0712596941,2332,687.518294946
109.102840684,-725.576,154.896,22.0461496912,684.416,96.3086349814,0.802545,387.117,3.79043931867,3213.29,928.534385406,246.942847844,357.819744334,2333,15.6006724067,686.525,114.739805959,685.300549903,21.9115647302,2333,684.425692909
106.470186012,-726.776,154.922,22.3071625183,684.906,235.542526743,0.754114,387.142,4.09262934048,3124.95,1134.25384558,303.426369328,853.192000011,2334,14.8915154549,687.096,157.995233685,685.724963036,21.8687419396,2334,684.879586637
103.369030098,-725.84,154.954,31.5818907503,684.371,90.6178225587,0.824492,387.227,2.88981365984,3032.53,823.537092115,165.498610623,268.857666636,2335,16.5341724646,686.547,215.783988417,685.161497169,21.5132629269,2335,684.363296387
112.362348715,-724.518,154.987,37.4558653309,682.724,85.5460802521,0.847664,387.308,4.18787504337,3165.61,1217.59946054,210.83585576,327.889936241,2336,21.406523587,684.879,235.140317127,683.571192931,21.7558979347,2336,682.722609203
103.201867874,-724.686,155.027,15.5594293184,683.249,43.1014113826,0.813728,387.374,3.88936979299,3056.01,841.964217343,159.36565797,280.657134635,2337,14.3567071779,685.357,82.1794983303,684.055487537,21.596266768,2337,683.229089419
117.167970468,-724.294,155.046,13.9775505902,682.393,296.489185076,0.811225,387.412,3.54185872406,2992.55,1186.73150235,296.14448635,619.97453025,2338,14.310252416,684.415,69.0229468576,683.076412334,21.5376500106,2338,682.392265654
122.576255695,-724.055,155.085,54.1251253486,682.702,115.71431853,0.83279,387.474,4.61441877408,3062.95,1315.95685469,263.566279831,360.538974224,2339,36.4237062676,684.844,263.788468665,683.465878441,21.6177807919,2339,682.700287444
119.211357508,-724.226,155.106,22.6626240278,683.247,76.6725574808,0.822106,387.532,4.24594429456,3039.2,703.486341988,170.151451116,355.082369661,2340,16.0753749907,685.234,138.879543878,683.875674229,21.578279613,2340,683.219498539
117.54763627,-722.574,155.118,21.9356988882,681.765,137.844100572,0.803527,387.612,4.2969608232,3163.47,1280.17563559,413.890655041,676.04243088,2341,20.8860975904,683.891,79.0350347946,682.527370195,21.8960388259,2341,681.806858107
92.8647996982,-723.648,155.128,10.1848571426,682.684,11.2789285402,0.794162,387.713,4.05771472009,3039.62,788.233580192,164.948924224,250.677035553,2342,11.7884867054,684.694,55.2346432731,683.355354703,21.3883652641,2342,682.6086136
108.160246518,-723.009,155.141,23.8905208733,681.147,84.3582850834,0.814941,387.796,3.96583737444,2846.28,979.747834168,180.331033158,269.504821263,2343,16.3665239761,683.222,125.586853029,681.928076529,20.9623917691,2343,681.162184322
116.044939191,-722.793,155.17,14.3038576292,680.71,125.39140289,0.804026,387.886,3.86421904971,2936.3,1080.84703361,283.887679505,434.773939289,2344,14.1144079995,683.008,81.0174112737,681.576961202,21.2538511416,2344,680.724038268
99.8866836176,-724.064,155.163,48.201459196,683.462,121.285620288,0.767965,387.964,4.556616546,3136.65,1067.16775241,379.621285889,696.980535491,2345,29.3954558459,685.612,271.629699092,684.158618397,21.5476546718,2345,683.421897621
93.4032741719,-723.832,155.183,16.3389525532,680.999,83.7337342549,0.739368,388.021,3.96274758911,2928.33,1273.64558103,362.051221643,391.958367548,2346,16.4584469884,683.003,66.3502524892,681.753259251,21.1195228882,2346,681.038253304
98.5317090952,-723.927,155.188,13.09393228,683.06,106.233724567,0.728719,388.082,4.23892407246,3099.71,1016.27057433,253.732290845,318.667382499,2347,12.7465781263,685.059,79.9476527728,683.856563143,21.6684126981,2347,683.103269443
100.327801869,-722.084,155.218,13.995544026,681.963,995.307847741,0.689133,388.22,4.50628115183,3080.27,1000.38583664,1.3209869588,997.265601384,2348,14.2149578833,683.991,83.6910851869,682.585998191,21.0470421597,2348,681.950771609
96.3462066424,-720.58,155.252,18.1407709207,680.078,96.8735360811,0.76806,388.237,4.29180381296,3002.5,1183.51496208,318.484579651,451.662091655,2349,14.577931749,682.044,123.718634267,680.683205258,21.1803742246,2349,680.084940919
89.8667117872,-719.948,155.282,8.48778199129,678.608,83.9402085126,0.739024,388.35,1.43147732687,3104.13,1054.45508876,375.178026638,630.362587555,2350,11.2254715307,680.639,49.1550737473,679.401456713,21.5892257875,2350,678.610150179
83.6311242611,-719.69,155.29,30.3925263228,679.049,66.4013642114,0.773766,388.412,4.67514784035,2965.94,1097.73025164,267.820406975,333.9627446,2351,21.0847219235,681.183,171.903506869,679.779453042,21.0431505897,2351,679.0310636
95.631023379,-722.638,155.29,8.53346041943,680.81,73.007974217,0.734166,388.516,4.05829067675,3109.59,1125.65434039,400.70027049,769.857484627,2352,11.2502895497,682.78,36.6441933029,681.415669544,21.5547164163,2352,680.730816942
